0,19,15,1,11,7,2,11,17,3,9,6,4,7,10,5,4,7,6,8,20,7,16,12,8,14,11,9,12,9,10,4,20,11,10,6,12,5,1,13,18,19,14,6,1,15,9,1,16,13,11,17,18,18,18,15,3,19,9,2,20,8,9,21,1,18,22,10,0,23,16,16,24,3,1,25,19,1,26,4,11,27,6,8,28,11,13,29,12,14,30,9,13,31,8,6,32,1,2,33,19,11,34,8,13,35,8,8,36,8,16,37,5,10,38,7,11,39,13,18,40,15,2,41,3,8,42,17,3,43,14,16,44,10,11,45,4,20,46,3,3,47,10,5,48,13,9,49,12,6,50,7,15,51,11,1,52,3,13,53,4,8,54,14,0,55,15,6,56,13,10,57,2,3,58,2,7,59,6,17,60,10,16,61,2,9,62,2,12,63,9,15,64,6,3,65,19,18,66,4,12,67,8,3,68,10,14,69,12,9,70,16,20,71,4,20,72,18,18,73,2,10,74,10,17,75,9,5,76,8,10,77,18,1,78,8,7,79,8,1,80,2,11,81,8,9,82,18,11,83,16,15,84,12,8,85,4,3,86,8,15,87,10,1,88,15,2,89,3,0,90,18,15,91,19,19,92,10,13,93,15,4,94,18,3,95,11,12,96,11,4,97,1,9,98,2,1,99,15,10,
0,9,14,1,11,1,2,17,1,3,6,16,4,15,2,5,19,0,6,7,19,7,1,19,8,3,8,9,6,15,10,3,17,11,19,1,12,3,6,13,3,2,14,2,10,15,13,13,16,13,4,17,17,4,18,18,1,19,20,12,20,8,20,21,15,16,22,7,4,23,11,11,24,7,20,25,16,4,26,3,18,27,14,0,28,8,20,29,19,19,30,11,9,31,19,7,32,10,16,33,12,4,34,13,16,35,4,1,36,19,0,37,3,10,38,2,20,39,3,14,40,17,0,41,17,13,42,11,8,43,17,5,44,16,8,45,6,18,46,7,1,47,9,14,48,20,16,49,11,18,50,4,2,51,5,6,52,17,15,53,17,1,54,2,12,55,9,4,56,2,11,57,17,0,58,9,4,59,2,2,60,14,1,61,20,3,62,12,17,63,12,12,64,7,5,65,8,11,66,18,17,67,3,5,68,12,16,69,13,4,70,13,14,71,13,1,72,15,18,73,18,10,74,13,13,75,9,7,76,9,17,77,5,12,78,11,15,79,1,3,80,6,6,81,10,9,82,15,0,83,2,9,84,19,16,85,18,17,86,5,10,87,9,10,88,16,20,89,12,8,90,9,18,91,17,6,92,2,13,93,1,12,94,13,10,95,15,19,96,9,20,97,14,3,98,2,2,99,19,0,
0,4,0,1,20,20,2,6,18,3,11,1,4,4,8,5,7,19,6,4,12,7,14,13,8,13,18,9,15,2,10,13,5,11,10,10,12,10,2,13,1,19,14,16,9,15,19,8,16,10,0,17,1,6,18,2,18,19,18,9,20,14,17,21,15,11,22,4,10,23,19,4,24,10,4,25,17,14,26,4,13,27,17,15,28,16,6,29,6,8,30,14,13,31,3,9,32,2,1,33,13,7,34,9,15,35,19,2,36,10,8,37,5,13,38,17,11,39,2,17,40,11,8,41,9,4,42,3,17,43,10,18,44,6,20,45,17,3,46,14,15,47,5,0,48,17,17,49,2,12,50,9,20,51,9,6,52,8,6,53,19,6,54,9,17,55,3,17,56,13,6,57,5,14,58,5,13,59,6,8,60,18,1,61,8,2,62,3,8,63,18,14,64,13,10,65,18,15,66,5,11,67,13,11,68,1,5,69,10,11,70,20,11,71,11,17,72,4,8,73,10,20,74,4,9,75,2,1,76,5,20,77,13,8,78,18,10,79,13,7,80,6,9,81,14,2,82,17,1,83,1,16,84,12,7,85,18,0,86,5,10,87,19,2,88,4,2,89,6,5,90,8,3,91,2,9,92,20,6,93,17,6,94,8,16,95,8,7,96,8,12,97,7,15,98,4,6,99,3,15,
0,2,11,1,19,13,2,18,0,3,8,8,4,18,16,5,5,20,6,6,19,7,1,5,8,6,4,9,17,6,10,18,0,11,16,20,12,12,4,13,15,5,14,3,6,15,15,16,16,5,15,17,5,1,18,3,3,19,12,10,20,5,12,21,19,1,22,10,19,23,12,20,24,15,0,25,14,9,26,10,14,27,18,10,28,2,7,29,3,19,30,3,5,31,3,4,32,13,10,33,14,9,34,11,19,35,16,8,36,14,19,37,7,4,38,13,4,39,5,10,40,12,20,41,14,10,42,20,12,43,17,15,44,6,16,45,3,7,46,7,14,47,16,16,48,19,5,49,17,1,50,12,3,51,12,9,52,7,12,53,14,1,54,9,4,55,7,12,56,11,7,57,17,1,58,8,14,59,18,1,60,16,18,61,16,7,62,12,17,63,2,17,64,16,1,65,1,10,66,5,2,67,4,16,68,17,5,69,17,1,70,17,1,71,16,18,72,10,16,73,12,12,74,12,4,75,3,10,76,16,5,77,14,9,78,13,16,79,11,17,80,19,12,81,15,15,82,2,16,83,20,6,84,12,17,85,10,1,86,9,14,87,18,20,88,12,16,89,16,17,90,19,16,91,11,20,92,4,15,93,1,6,94,14,11,95,3,0,96,4,20,97,19,0,98,5,3,99,15,11,
0,18,17,1,8,18,2,14,2,3,8,2,4,16,19,5,16,18,6,2,15,7,16,18,8,8,19,9,12,4,10,12,5,11,13,9,12,1,5,13,11,7,14,6,15,15,5,14,16,13,7,17,8,4,18,14,3,19,3,2,20,13,5,21,4,15,22,10,16,23,1,16,24,16,20,25,17,17,26,18,2,27,13,18,28,19,5,29,9,20,30,3,15,31,18,12,32,7,16,33,19,11,34,17,2,35,3,6,36,7,5,37,13,4,38,11,15,39,1,13,40,9,4,41,19,20,42,19,5,43,7,11,44,19,5,45,8,11,46,19,11,47,16,12,48,7,20,49,8,18,50,11,7,51,11,5,52,8,20,53,15,16,54,13,9,55,7,2,56,4,6,57,15,16,58,15,1,59,4,6,60,11,3,61,15,2,62,5,16,63,18,9,64,9,17,65,19,9,66,8,2,67,9,1,68,14,8,69,13,12,70,8,3,71,19,3,72,18,15,73,8,10,74,7,14,75,15,4,76,4,19,77,3,2,78,14,14,79,7,19,80,14,12,81,11,5,82,7,0,83,9,13,84,8,10,85,18,20,86,12,11,87,19,6,88,6,3,89,9,20,90,11,20,91,18,13,92,13,19,93,5,4,94,7,15,95,7,7,96,20,14,97,14,0,98,6,11,99,4,17,
0,18,3,1,2,6,2,6,2,3,7,8,4,19,2,5,4,11,6,4,5,7,1,11,8,3,8,9,17,8,10,5,11,11,9,4,12,14,8,13,14,9,14,20,8,15,20,13,16,11,0,17,12,8,18,11,8,19,2,11,20,12,11,21,13,12,22,2,7,23,12,10,24,19,15,25,1,15,26,14,3,27,6,3,28,6,6,29,2,6,30,18,13,31,5,15,32,2,16,33,17,7,34,9,16,35,3,20,36,3,2,37,6,7,38,16,16,39,6,18,40,3,19,41,19,8,42,8,4,43,1,5,44,11,2,45,7,9,46,3,0,47,4,15,48,7,10,49,3,0,50,7,9,51,3,0,52,7,7,53,1,10,54,14,6,55,20,8,56,19,12,57,19,16,58,16,4,59,3,17,60,7,4,61,5,4,62,5,8,63,12,18,64,18,20,65,7,9,66,11,3,67,13,6,68,3,9,69,11,1,70,3,12,71,17,17,72,8,6,73,19,0,74,14,12,75,2,0,76,9,15,77,16,18,78,17,4,79,1,16,80,20,4,81,5,12,82,6,0,83,16,18,84,4,8,85,19,0,86,6,13,87,15,3,88,5,6,89,11,13,90,17,3,91,10,4,92,19,8,93,5,11,94,3,8,95,12,15,96,8,9,97,13,19,98,12,5,99,14,3,
0,2,1,1,10,17,2,4,14,3,17,8,4,9,0,5,9,9,6,9,19,7,7,9,8,5,3,9,6,5,10,15,9,11,13,14,12,9,20,13,20,15,14,9,6,15,8,9,16,11,7,17,19,0,18,3,6,19,11,4,20,19,7,21,1,5,22,2,10,23,17,9,24,20,1,25,6,11,26,3,0,27,19,17,28,6,2,29,8,8,30,20,9,31,9,6,32,3,3,33,17,8,34,11,0,35,3,14,36,12,10,37,17,17,38,7,10,39,12,11,40,11,20,41,10,17,42,17,15,43,20,4,44,4,1,45,7,5,46,12,3,47,15,5,48,4,11,49,8,4,50,13,20,51,16,17,52,11,7,53,18,4,54,1,13,55,19,15,56,13,4,57,18,3,58,16,13,59,15,16,60,1,14,61,12,5,62,1,19,63,16,11,64,18,20,65,8,0,66,18,19,67,7,14,68,19,10,69,11,14,70,10,6,71,13,18,72,3,3,73,20,17,74,6,5,75,7,7,76,14,8,77,17,0,78,1,18,79,18,0,80,8,20,81,20,7,82,15,2,83,14,2,84,17,15,85,9,6,86,14,5,87,9,16,88,19,12,89,2,0,90,15,11,91,3,2,92,10,13,93,17,1,94,1,19,95,20,19,96,17,11,97,13,5,98,5,12,99,17,4,
0,8,5,1,7,16,2,2,19,3,17,3,4,11,1,5,1,12,6,7,9,7,18,19,8,11,19,9,7,6,10,3,3,11,17,17,12,19,15,13,4,12,14,10,5,15,3,15,16,10,15,17,4,13,18,3,1,19,6,18,20,5,8,21,5,14,22,15,4,23,14,20,24,20,11,25,9,10,26,7,13,27,4,16,28,2,7,29,16,6,30,18,17,31,12,5,32,5,0,33,4,20,34,3,17,35,17,7,36,19,1,37,6,4,38,14,16,39,9,12,40,2,14,41,15,12,42,14,10,43,13,20,44,15,13,45,3,17,46,7,18,47,13,12,48,9,16,49,8,3,50,7,12,51,3,5,52,15,17,53,16,19,54,2,5,55,15,1,56,11,4,57,3,15,58,17,6,59,9,0,60,2,14,61,5,4,62,8,11,63,3,10,64,2,12,65,13,1,66,1,6,67,10,10,68,11,12,69,1,1,70,9,15,71,9,3,72,20,13,73,18,16,74,6,13,75,18,6,76,7,14,77,20,5,78,4,12,79,20,2,80,15,3,81,1,11,82,18,1,83,18,0,84,1,10,85,18,13,86,18,20,87,4,3,88,10,16,89,5,15,90,20,8,91,8,2,92,20,13,93,14,19,94,14,0,95,8,12,96,6,8,97,16,0,98,20,9,99,12,9,
0,7,13,1,9,3,2,14,1,3,20,18,4,8,20,5,15,16,6,5,4,7,12,2,8,10,1,9,6,7,10,9,11,11,5,14,12,9,10,13,17,14,14,14,16,15,18,2,16,9,20,17,5,13,18,1,18,19,1,5,20,17,17,21,13,18,22,13,19,23,18,13,24,13,2,25,9,6,26,4,12,27,6,3,28,2,4,29,15,11,30,19,3,31,2,8,32,5,0,33,14,0,34,10,0,35,5,7,36,10,14,37,14,1,38,9,17,39,7,6,40,12,17,41,16,0,42,6,16,43,13,5,44,2,7,45,13,19,46,12,14,47,14,11,48,13,6,49,2,10,50,8,10,51,17,3,52,9,17,53,2,15,54,3,8,55,8,4,56,9,18,57,9,18,58,19,6,59,6,12,60,8,12,61,20,6,62,14,20,63,14,13,64,17,15,65,16,17,66,1,8,67,18,2,68,3,19,69,16,7,70,10,2,71,4,10,72,17,13,73,12,4,74,17,6,75,2,6,76,2,8,77,7,7,78,8,14,79,20,10,80,13,12,81,9,8,82,1,1,83,19,13,84,8,11,85,20,10,86,1,17,87,4,2,88,1,16,89,9,5,90,3,3,91,13,7,92,3,18,93,20,10,94,12,3,95,14,3,96,7,5,97,9,13,98,8,13,99,13,2,
0,10,8,1,6,14,2,20,3,3,16,12,4,20,4,5,13,14,6,18,6,7,16,20,8,9,2,9,1,18,10,19,11,11,1,18,12,19,3,13,3,15,14,6,14,15,8,13,16,11,9,17,20,15,18,5,12,19,15,11,20,4,18,21,13,12,22,2,12,23,19,10,24,16,3,25,6,10,26,4,0,27,2,15,28,3,16,29,1,18,30,20,17,31,17,19,32,5,18,33,9,11,34,19,19,35,3,9,36,13,4,37,11,17,38,7,4,39,15,6,40,18,20,41,7,16,42,6,12,43,18,4,44,15,19,45,4,1,46,17,3,47,6,13,48,7,14,49,10,16,50,12,13,51,14,17,52,1,13,53,20,9,54,15,6,55,10,5,56,10,14,57,2,4,58,12,9,59,19,9,60,19,15,61,1,12,62,20,11,63,14,12,64,14,1,65,16,5,66,15,3,67,20,9,68,10,3,69,10,17,70,19,13,71,13,13,72,4,13,73,3,19,74,2,0,75,3,11,76,2,11,77,20,7,78,15,13,79,5,14,80,18,12,81,13,8,82,14,11,83,7,17,84,14,19,85,10,14,86,9,0,87,4,3,88,14,12,89,3,9,90,8,11,91,12,14,92,7,5,93,12,7,94,15,2,95,5,6,96,10,10,97,10,0,98,2,9,99,6,10,
0,2,12,1,4,2,2,9,8,3,18,16,4,1,8,5,7,18,6,8,6,7,7,17,8,1,14,9,18,8,10,6,3,11,17,3,12,15,17,13,15,15,14,20,16,15,7,2,16,15,2,17,16,14,18,17,14,19,19,1,20,11,4,21,12,6,22,2,18,23,8,3,24,9,11,25,6,4,26,15,17,27,2,10,28,12,14,29,11,11,30,6,11,31,13,4,32,13,19,33,1,11,34,6,10,35,10,2,36,1,2,37,14,20,38,16,2,39,5,19,40,18,7,41,9,8,42,15,8,43,7,16,44,12,10,45,9,1,46,12,5,47,3,6,48,15,14,49,16,10,50,13,2,51,3,16,52,3,0,53,9,17,54,11,13,55,8,13,56,12,14,57,2,13,58,17,1,59,4,2,60,17,11,61,15,20,62,20,6,63,8,5,64,10,4,65,3,0,66,17,9,67,20,7,68,7,0,69,13,16,70,19,17,71,18,0,72,1,10,73,5,18,74,17,8,75,20,13,76,18,8,77,1,8,78,16,12,79,12,1,80,5,1,81,9,10,82,11,15,83,20,4,84,7,8,85,7,15,86,7,20,87,5,7,88,17,8,89,6,7,90,13,2,91,3,7,92,13,9,93,6,13,94,18,1,95,4,17,96,19,3,97,5,12,98,4,19,99,8,15,
0,19,14,1,2,11,2,16,2,3,20,8,4,15,7,5,9,15,6,15,13,7,11,8,8,16,5,9,15,7,10,3,9,11,18,16,12,12,11,13,16,13,14,14,0,15,3,13,16,12,9,17,1,8,18,19,9,19,15,4,20,14,17,21,16,13,22,12,6,23,14,12,24,3,8,25,15,15,26,5,12,27,6,14,28,11,14,29,1,20,30,4,0,31,17,7,32,19,19,33,18,19,34,18,20,35,16,10,36,11,0,37,16,17,38,5,16,39,15,17,40,10,1,41,10,16,42,13,7,43,5,6,44,16,12,45,4,7,46,15,19,47,7,11,48,16,1,49,12,10,50,3,17,51,13,13,52,7,16,53,19,3,54,3,15,55,17,5,56,5,1,57,8,5,58,13,7,59,16,17,60,11,13,61,5,11,62,7,11,63,6,12,64,13,9,65,12,2,66,13,2,67,14,0,68,5,1,69,17,17,70,20,17,71,7,15,72,10,15,73,11,10,74,15,0,75,18,0,76,3,20,77,9,13,78,6,20,79,11,17,80,1,7,81,11,0,82,14,9,83,1,20,84,5,20,85,11,12,86,20,13,87,3,8,88,10,20,89,2,18,90,6,9,91,7,4,92,14,11,93,14,0,94,15,20,95,10,19,96,20,3,97,17,9,98,1,16,99,10,4,
0,13,11,1,14,17,2,9,18,3,5,10,4,12,12,5,15,20,6,20,15,7,6,9,8,18,5,9,4,6,10,7,14,11,6,1,12,15,17,13,6,10,14,13,2,15,1,6,16,3,11,17,18,5,18,8,10,19,3,4,20,11,3,21,7,8,22,3,6,23,1,3,24,7,3,25,15,8,26,5,0,27,7,15,28,6,14,29,19,20,30,10,8,31,4,3,32,8,10,33,4,12,34,13,7,35,9,15,36,17,10,37,6,2,38,10,16,39,4,9,40,20,0,41,18,6,42,1,10,43,19,13,44,4,13,45,18,7,46,17,1,47,14,10,48,16,2,49,4,5,50,19,2,51,10,16,52,14,17,53,6,8,54,10,14,55,6,4,56,9,8,57,4,19,58,6,6,59,10,6,60,4,20,61,9,1,62,17,10,63,15,15,64,8,9,65,14,3,66,16,1,67,9,8,68,11,16,69,20,3,70,3,6,71,8,7,72,10,0,73,17,6,74,16,1,75,3,0,76,19,18,77,11,19,78,15,8,79,16,19,80,20,13,81,20,4,82,5,15,83,5,14,84,14,20,85,6,8,86,18,4,87,7,15,88,13,1,89,4,3,90,12,6,91,12,11,92,3,0,93,16,2,94,7,12,95,3,8,96,5,20,97,7,13,98,18,2,99,9,4,
